ID,PRODUCT,QUANTITY,UNIT_PRICE,DATE,COUNTRY,USER,DOB
9508,scientist,23,87.81,13-11-2022,Holy See (Vatican City State),Jenna Green,15-12-1959
9423,social,22,72.39,20-09-2022,Christmas Island,Ashley Scott,05-02-1963
2219,television,77,89.28,28-10-2022,Cuba,Jeffery Murillo,03-08-1946
4540,possible,87,91.67,14-04-2023,Madagascar,Rodney Huffman,15-08-1971
9687,final,88,30.23,23-07-2022,United Kingdom,Andre Wilson,18-11-1995
6178,quite,6,33.58,09-01-2023,Philippines,Aaron Reeves,16-11-1946
4369,indicate,17,20.56,12-04-2023,Madagascar,Matthew Keith,03-01-2001
6101,such,33,39.98,15-04-2023,Bouvet Island (Bouvetoya),Laura Valencia,22-07-1969
10,bill,72,62.47,24-11-2022,Samoa,Tanya Watson,15-08-1974
4593,happy,37,2.75,08-10-2022,Saint Barthelemy,Richard Clay,28-05-2001
835,move,27,50.81,14-08-2022,Tonga,Sharon Schmidt,18-01-1992
7887,purpose,46,84.86,06-01-2023,Bulgaria,Heidi Guerrero,11-10-1972
119,lot,20,37.55,05-03-2023,Israel,Tina Solomon,22-12-1942
5609,better,28,63.41,17-05-2023,Syrian Arab Republic,Patricia Jenkins,14-04-1986
7418,determine,24,19.19,05-12-2022,Cote d'Ivoire,Tyler Chavez,17-06-1964
1188,most,22,65.74,13-12-2022,Aruba,Jennifer Dixon,28-09-1990
4266,score,38,59.88,19-12-2022,Anguilla,Angela Patton,04-03-1954
9034,city,17,72.08,27-12-2022,Pakistan,Sergio Leonard,19-02-1971
4822,girl,11,96.99,26-01-2023,Pitcairn Islands,Larry Kim,25-11-1973
4709,deep,46,73.86,26-09-2022,Costa Rica,James Gonzalez,19-11-1968
1789,natural,11,40.01,02-11-2022,Nicaragua,Laura Martinez,17-08-1960
2783,half,6,38.13,19-08-2022,Taiwan,Tyler Kelly,28-12-1945
4044,red,63,24.03,24-09-2022,Myanmar,Robert Franklin,23-05-1949
2775,style,40,30.75,04-08-2022,Ethiopia,Kathy Brown,13-01-1955
411,able,70,72.52,23-02-2023,Latvia,Jay Moore,13-05-1997
2327,model,54,32.40,07-12-2022,Hungary,Scott Jenkins,27-10-1946
4418,water,84,34.65,10-08-2022,Cuba,Cameron Ortiz,15-08-1943
3368,Republican,82,89.44,25-07-2022,Cyprus,Tyler Brennan,12-10-1976
7466,staff,100,47.28,11-10-2022,Botswana,Tiffany Brown,02-01-1950
7584,four,59,91.63,24-03-2023,Georgia,Paul Bailey,28-11-1948
973,agree,63,49.28,24-10-2022,Slovakia (Slovak Republic),Kimberly Clayton,02-06-1979
5656,vote,29,19.04,02-02-2023,Cambodia,Diana Baker,27-06-1948
2329,near,50,99.13,15-07-2022,Holy See (Vatican City State),Terry King,02-01-1967
3808,suddenly,2,36.20,04-07-2022,Peru,Julia Goodman,13-02-1949
4148,always,76,18.73,15-11-2022,Liechtenstein,Lisa Hinton,02-09-1974
7081,like,31,67.31,23-03-2023,Djibouti,Kenneth Holt,15-09-1966
3445,PM,62,1.30,23-10-2022,Greece,Mario Harris,14-10-1957
4928,somebody,52,34.72,21-10-2022,Malawi,Sean Harding,29-02-1976
2611,risk,61,42.08,08-10-2022,Marshall Islands,Tamara Lawrence DDS,24-11-1975
6061,heart,75,98.65,16-07-2022,Morocco,Dr. Monica Hernandez,18-04-1986
6885,my,30,53.89,31-07-2022,Nicaragua,Jason Roberts,06-12-1982
9569,must,8,80.06,12-12-2022,Comoros,Rachel Barrett,24-05-1987
608,develop,72,65.73,21-04-2023,Lithuania,Kayla Barnett,04-02-1965
9104,nation,74,72.16,15-02-2023,Falkland Islands (Malvinas),Harry Thomas,19-10-1957
2516,generation,78,19.43,14-12-2022,Israel,Jamie Delgado,26-07-1961
8644,without,37,72.64,26-12-2022,Reunion,Jamie Mccarthy,13-06-1961
9345,factor,45,49.43,25-12-2022,Turkmenistan,Jason Burnett,11-11-1996
1459,player,58,23.89,26-02-2023,Cyprus,Jennifer Higgins,29-08-1971
2206,art,34,73.57,24-09-2022,Palau,Todd Grimes,06-09-1998
5067,wear,5,95.38,03-04-2023,Mexico,Michael Vaughn,02-06-1949
2303,piece,9,48.12,01-03-2023,Jamaica,Kristie Tran,15-02-1986
7540,feeling,32,47.19,16-08-2022,Cayman Islands,Daniel Gregory,18-09-1966
9981,person,93,46.63,09-08-2022,Burkina Faso,Scott Holloway,09-05-1960
5702,eye,5,40.58,23-11-2022,Tunisia,Jenny Chen,21-02-1969
1330,rise,95,0.14,18-08-2022,Peru,Martin Alvarado,20-08-1955
9182,simply,26,35.90,14-07-2022,Trinidad and Tobago,Veronica Wiley,18-10-1945
5132,shoulder,34,14.85,05-12-2022,Antarctica (the territory South of 60 deg S),Steven Hubbard,24-11-1977
2017,particularly,59,40.82,13-11-2022,Syrian Arab Republic,Patricia Hawkins,31-07-1978
9541,suffer,2,16.51,14-05-2023,Serbia,Nathan Cross,06-03-1945
6899,gun,31,67.53,10-02-2023,Cape Verde,Nicole Carlson,26-09-1955
302,kid,31,62.38,25-06-2022,Anguilla,Marvin Sanchez,23-01-1978
3691,authority,57,15.36,08-06-2023,Italy,Patricia Myers,04-01-1963
8798,tend,4,12.62,13-02-2023,Norway,Christopher Turner,07-11-1968
7362,model,8,45.04,28-11-2022,Costa Rica,Shane Wilson,13-05-1947
9605,walk,4,55.64,08-11-2022,Montenegro,James Mcdonald,01-10-1982
7128,foreign,29,92.89,10-09-2022,Reunion,James Daniels,29-09-1964
5699,training,36,16.78,16-01-2023,Guam,Charles Madden,17-11-1973
4856,anyone,18,52.50,16-07-2022,Cocos (Keeling) Islands,David Mayo,11-06-1957
3088,certainly,67,12.20,17-02-2023,Romania,Meghan Bender,14-01-1974
7230,same,54,3.78,16-10-2022,Austria,James Stevens Jr.,12-09-1990
3812,just,50,48.02,06-11-2022,Central African Republic,Garrett Grant,09-02-1986
3576,agent,47,83.44,10-04-2023,Swaziland,Jacqueline Butler,01-07-1965
7711,past,40,6.11,22-11-2022,Tanzania,Keith Kelly,19-08-1987
1497,money,70,58.47,04-08-2022,Anguilla,Kevin Ramirez,25-01-1962
2011,trip,23,75.09,23-07-2022,Tajikistan,Michael Johnston,14-06-2002
1012,matter,23,80.87,03-02-2023,Qatar,Melissa Adams,26-01-1976
5208,radio,33,62.27,11-04-2023,Luxembourg,Karen Peterson,03-06-1974
1790,tree,90,67.91,10-04-2023,Italy,Patricia Mendez,24-09-1983
9223,economic,48,40.78,19-02-2023,Netherlands,Hannah Good,11-09-1999
1307,serve,31,5.27,19-11-2022,Japan,Brandy Pierce,23-03-1984
4437,at,67,37.93,04-09-2022,Nicaragua,Jonathan Boyd,20-06-1961
4988,investment,67,6.54,21-08-2022,Angola,Russell Peterson,03-07-1994
7901,herself,49,69.80,20-01-2023,Bangladesh,Margaret Calderon,09-04-1952
7488,consumer,58,98.65,01-08-2022,Colombia,Rebecca Ewing,14-01-1980
2856,theory,65,41.80,12-04-2023,United Kingdom,Gregory Mitchell,06-03-2000
7743,once,19,32.06,21-08-2022,Turkey,Heather Lam,18-05-1959
1704,name,71,12.29,08-07-2022,Guinea,James Green,17-06-2004
5105,bring,27,37.11,04-02-2023,American Samoa,Barbara Tran,13-06-1991
8655,see,45,73.41,01-09-2022,Guernsey,Mrs. Brianna Murphy,10-05-1971
4123,memory,36,96.21,14-09-2022,Uzbekistan,Dawn Downs,09-12-1990
9611,evening,88,23.29,14-01-2023,Maldives,Ashley Lane,05-11-1964
1928,statement,20,55.26,08-07-2022,Romania,Joan Yates,15-02-1963
7229,quality,49,91.39,15-10-2022,Pitcairn Islands,Rebekah Cantu,17-03-1948
5657,fill,94,13.42,16-04-2023,Guernsey,William Guzman,08-11-1982
688,old,33,86.15,19-01-2023,Tanzania,Lisa Stevenson,24-10-1950
732,hotel,54,53.59,25-11-2022,Serbia,Ricardo Kline,19-10-1964
3041,choose,22,29.93,17-05-2023,Turks and Caicos Islands,Aaron Schwartz,09-08-1995
6869,key,58,58.27,07-01-2023,India,Jane Miller,19-04-1996
6176,guess,77,10.27,17-03-2023,Bolivia,David Sanders,06-08-1944
2061,character,70,59.50,15-06-2022,Tanzania,Amanda Burgess,08-01-1951
9417,stock,45,79.68,12-10-2022,Suriname,Wendy Hayden,05-01-1989
2688,alone,94,38.71,16-03-2023,Svalbard & Jan Mayen Islands,Karen Smith,23-08-1968
2719,role,88,20.11,11-10-2022,Honduras,Jose Moore,05-01-1965
6377,then,61,8.61,02-01-2023,Uzbekistan,Joshua Sloan,14-05-1986
3349,pay,87,40.28,23-09-2022,Liechtenstein,Dominique Allison,12-11-2004
476,cost,36,73.68,31-03-2023,Oman,Sandra Fox,30-01-1967
8189,either,12,29.53,27-01-2023,Bangladesh,Dr. Thomas Contreras,05-02-1990
6912,there,68,89.50,20-02-2023,Czech Republic,Alexander Thomas,10-02-2003
7549,change,44,92.50,17-05-2023,Falkland Islands (Malvinas),Courtney Diaz,20-10-1989
5699,sound,67,97.59,05-09-2022,Eritrea,Juan Bridges,18-05-1950
8300,call,61,16.47,23-02-2023,Madagascar,Gregory Flores,23-08-1994
5494,better,49,98.01,09-09-2022,Nicaragua,Michelle Lynn,24-01-1955
5561,late,16,92.42,26-01-2023,Honduras,Kristina Sanders,05-04-1986
8424,guy,32,68.94,20-09-2022,Costa Rica,Katherine Mora,15-05-1965
3463,remember,45,61.95,07-05-2023,Cambodia,Jesus Reynolds,22-10-1957
4078,owner,83,26.16,22-07-2022,Rwanda,Barbara Carey,08-08-1964
8979,whole,36,80.05,19-09-2022,Bosnia and Herzegovina,Jamie Garner,03-06-1945
5453,success,22,35.17,02-11-2022,Somalia,Jacqueline Turner,21-10-1997
4830,life,86,30.56,24-08-2022,India,William Smith,24-04-1944
688,boy,70,31.95,17-07-2022,Montserrat,Stephen Vance,30-06-1988
4506,that,24,40.06,20-05-2023,Belgium,Ashley Holmes,08-04-1983
8336,tough,47,88.41,19-02-2023,Cayman Islands,Christine Gill,22-10-1989
6520,thing,46,54.51,09-01-2023,Romania,Rachel Lowe,17-08-1970
2197,third,35,24.22,07-11-2022,Guyana,William Ali,21-08-1951
9994,different,37,73.58,10-02-2023,Vietnam,Zachary Contreras,12-12-1994
8265,significant,19,0.90,14-07-2022,Tokelau,Frank Hayden,16-08-1989
6807,themselves,22,21.41,12-04-2023,Palestinian Territory,Sergio Freeman,23-11-1950
3780,record,64,54.43,09-03-2023,Bolivia,Patrick Parks,27-08-1982
9536,garden,72,82.40,17-12-2022,Niger,Nancy Jones,14-07-2000
8770,quality,31,13.87,20-07-2022,Ghana,Carrie Spencer,06-08-1946
637,whole,78,15.13,18-11-2022,Liechtenstein,Eric West,13-01-1997
7767,event,35,82.64,28-06-2022,Niger,Kyle Riley,11-08-1969
9313,if,92,4.07,27-07-2022,Burkina Faso,Ann Moon,11-02-1963
2428,later,30,56.78,02-09-2022,Moldova,Robert Wilcox,10-12-1965
3758,prevent,69,22.28,24-05-2023,Uganda,Kathy Frazier,10-05-1989
1722,generation,8,48.47,26-11-2022,Portugal,Amanda Byrd,09-07-1966
6290,term,40,1.17,17-10-2022,Algeria,Theresa Becker,21-03-1991
8324,sea,80,53.07,19-06-2022,Palestinian Territory,Katelyn Johnson,17-04-1963
7117,contain,81,71.48,10-12-2022,Yemen,Susan Morse,06-10-1960
6491,state,28,1.76,02-11-2022,Holy See (Vatican City State),Nathan Wade,15-02-1948
4125,successful,85,74.79,01-07-2022,Benin,Jason Bentley,20-10-1992
580,somebody,13,0.86,23-07-2022,Lebanon,Scott Kelly,25-01-1958
7100,anything,8,1.23,24-02-2023,Ghana,Maureen Sims,26-08-1958
561,last,39,53.38,26-11-2022,United Arab Emirates,Lauren Wilson,15-03-1985
8944,who,12,21.50,05-02-2023,Guatemala,Andrew Pham,18-01-1949
6707,point,70,22.20,04-06-2023,Guadeloupe,Olivia Gilbert,16-11-1943
7596,interest,97,53.61,08-04-2023,Mexico,Brittany Alvarez,11-11-1980
5115,hold,98,62.10,17-08-2022,Thailand,John Taylor,20-07-1944
5363,team,21,92.43,18-08-2022,Bermuda,Scott Ross,17-01-1949
7930,benefit,94,24.20,04-12-2022,Uruguay,Jennifer Leonard,06-01-1973
6830,significant,51,5.52,11-04-2023,Liechtenstein,Laura Robertson,20-05-2004
780,wall,1,4.27,25-03-2023,Romania,George Ray,30-10-1985
4523,never,10,92.50,18-08-2022,Slovakia (Slovak Republic),Kristina Bennett,30-05-1973
4750,old,70,75.55,06-10-2022,Chile,Mr. John Avery,29-08-2004
2737,save,56,94.90,09-03-2023,Paraguay,Cheryl Guzman,08-09-1996
6462,old,37,27.40,17-03-2023,Puerto Rico,Denise Goodwin,14-09-1954
877,structure,85,94.64,26-02-2023,Greece,Dr. Angela Gill MD,15-08-1976
6598,identify,39,11.57,01-10-2022,Slovakia (Slovak Republic),Terry Thompson,12-03-1946
9995,bring,99,1.09,10-11-2022,Dominican Republic,Cynthia Nelson,07-01-1985
7955,two,85,43.15,20-08-2022,Madagascar,April Lee,29-03-1989
5492,expect,73,28.25,17-02-2023,Cocos (Keeling) Islands,Ronald Goodwin,10-10-1972
2230,everything,6,73.82,30-07-2022,Serbia,Anthony Romero,28-11-1975
1916,their,50,38.57,24-01-2023,Gambia,Brad Davis,01-09-1946
5390,remain,60,66.12,03-11-2022,Angola,Samuel Arnold,22-02-1958
9239,billion,50,58.23,05-05-2023,Korea,Shelly Cunningham,11-01-1999
5403,theory,57,38.58,22-10-2022,Czech Republic,Tanya Mcmahon,18-11-1976
7115,opportunity,14,2.95,06-10-2022,French Guiana,Kim Bailey,16-01-1956
3331,clear,88,12.57,11-07-2022,Liberia,Michael Brooks,05-02-1949
5964,of,90,21.47,13-12-2022,Saint Pierre and Miquelon,Felicia Flores,29-01-1983
5137,lead,58,66.61,12-07-2022,Niger,Virginia Lynch,01-01-1961
3954,medical,27,93.87,13-03-2023,Micronesia,Brooke Archer,31-07-1945
7681,adult,77,43.39,19-04-2023,Chad,Christopher Sosa,22-10-1999
1386,goal,82,29.75,10-01-2023,Cameroon,Angela Jimenez,28-04-1987
2648,party,48,34.06,23-08-2022,Armenia,Shane Parker,09-11-1962
93,Republican,96,87.16,16-01-2023,Jersey,Jennifer Fisher,22-12-1960
2101,despite,24,55.94,03-01-2023,Niger,Richard Nichols,16-07-1972
310,act,47,5.52,19-03-2023,Uzbekistan,William Maynard,11-04-1957
6321,unit,97,23.88,14-12-2022,French Southern Territories,Kimberly Oneal,26-07-1989
7537,apply,38,86.57,15-02-2023,Denmark,William Glass,23-03-1964
7083,improve,13,91.60,05-05-2023,Monaco,Sonya Romero,20-01-1967
1753,much,37,8.69,05-04-2023,Montserrat,Charles Paul,04-07-1942
2424,change,66,93.99,21-05-2023,New Zealand,Theresa Conrad,20-11-1965
8806,skin,52,20.52,29-04-2023,Guinea-Bissau,Marissa Jimenez,03-06-1952
6834,participant,19,7.33,16-04-2023,Pitcairn Islands,Jasmine Berry,03-06-1956
3774,model,3,11.20,13-09-2022,Switzerland,Bradley Lopez,26-09-2000
2792,effect,3,76.68,22-11-2022,Western Sahara,Brandon Andrade,12-10-1983
2547,live,37,9.10,26-10-2022,American Samoa,Raymond Villa,12-03-1954
8915,major,59,4.13,10-06-2022,Micronesia,Kevin Hernandez,03-11-1974
3354,test,27,26.77,07-11-2022,Italy,Justin Rangel,21-04-1977
2077,mouth,34,95.88,16-02-2023,Uzbekistan,Traci Payne,27-03-1974
4999,opportunity,74,88.32,14-01-2023,Bulgaria,Brenda Smith,24-04-1988
6128,enjoy,45,3.19,23-03-2023,Cote d'Ivoire,Karen Combs,24-11-1985
2783,parent,97,38.66,19-04-2023,San Marino,Sandra Dominguez,28-02-1977
6133,today,52,88.56,25-05-2023,Micronesia,Ashley Yoder,26-08-1953
1539,per,82,74.81,10-10-2022,Myanmar,George Riley,07-07-1998
7358,measure,11,42.44,07-04-2023,Niger,Jordan Beltran,18-08-1971
5766,common,3,93.87,26-01-2023,Netherlands,Lisa Gilbert,24-02-1982
5929,race,84,5.29,15-06-2022,Lesotho,Melissa Webb,12-03-1965
5085,picture,1,1.67,25-03-2023,Cocos (Keeling) Islands,Jennifer Harris,08-07-1947
2131,great,11,41.13,29-08-2022,French Polynesia,Kristin Thompson,22-10-1949
7060,report,55,68.25,08-01-2023,Japan,Kyle Mason,05-08-1950
2235,eye,90,40.54,23-06-2022,Palestinian Territory,Bethany Sharp,11-02-1958
7590,hard,31,8.98,19-03-2023,Uganda,Krista Johnson,17-01-1966
3959,century,37,22.65,31-01-2023,Spain,Robert Black,09-06-2005
5262,western,20,8.27,03-02-2023,Marshall Islands,Kevin Mason MD,30-08-1998
7003,cold,10,75.09,02-02-2023,Qatar,Elizabeth Collins,16-03-1998
1208,consider,23,52.14,24-01-2023,Palestinian Territory,Deborah Berg,04-10-1984
3083,one,62,67.32,25-03-2023,Angola,Steven Baker,15-10-1976
3944,article,31,0.32,19-12-2022,Namibia,Cathy Roy,25-07-2003
7876,bad,76,78.47,03-05-2023,Belize,Allison Martin,22-08-2002
5641,size,89,88.49,12-10-2022,Anguilla,Matthew Smith,25-08-1961
5572,response,62,68.79,11-04-2023,Argentina,Jennifer Lara,21-01-1975
2797,these,34,17.17,23-03-2023,Azerbaijan,Veronica Brown,25-02-2000
8868,do,34,83.32,31-03-2023,Chad,Deborah Gutierrez,12-11-1952
2739,receive,6,99.78,04-02-2023,Saint Pierre and Miquelon,Peter Jimenez,30-07-1991
3915,economic,9,54.24,08-12-2022,Montenegro,Kathryn Martinez,20-09-1952
9664,cell,70,64.52,18-04-2023,Belgium,Grace Anderson,05-12-1968
9547,black,90,68.89,15-07-2022,Zimbabwe,Jeremy Garcia,10-06-1959
6920,despite,68,31.56,27-10-2022,Sweden,Jeffery Mccarthy,10-12-1946
3483,create,89,90.93,11-05-2023,France,Jacob Jones,03-03-2005
5008,note,33,41.70,18-11-2022,Iraq,Melissa Smith,28-10-1986
2874,meeting,3,81.53,15-01-2023,Liberia,Paul Mccoy,09-09-1986
9821,reveal,17,38.75,12-06-2022,Senegal,Tina Moss,14-07-1979
8181,my,54,37.36,02-04-2023,Chile,Andrea Green,07-11-1972
8836,choose,81,20.43,12-07-2022,Aruba,Michelle Aguilar,30-11-1966
6681,base,91,52.60,06-08-2022,Romania,Johnny Hanson,03-09-1957
7340,side,99,92.49,16-01-2023,Ukraine,Angela Pham,30-03-1954
3491,left,40,73.15,14-09-2022,Niger,Madison Chase,08-01-1950
249,common,99,3.66,03-10-2022,Monaco,Lauren Jenkins,12-04-1956
5292,rule,52,22.84,19-12-2022,Wallis and Futuna,Stephen Ramirez,19-04-1981
788,executive,40,38.82,17-03-2023,Jersey,Sheila Roberson,04-02-2003
8714,doctor,31,65.82,22-04-2023,Puerto Rico,Alejandra Schwartz,28-10-1951
9911,step,14,65.36,26-06-2022,Haiti,Sara Gomez DDS,28-09-1950
9403,condition,22,12.88,05-12-2022,Morocco,Taylor Flowers,28-09-2001
4869,happy,6,60.89,06-11-2022,Nauru,Scott Thompson,19-02-1995
6317,must,70,51.63,11-06-2022,Haiti,Tonya Tucker,07-08-2003
3932,team,14,99.31,19-10-2022,Micronesia,Bonnie Ramirez,18-03-1988
9506,medical,1,43.79,31-12-2022,Micronesia,Mrs. Ann Barnes,24-07-1980
3992,suffer,94,74.03,04-09-2022,Reunion,Amanda Kelley,26-07-1959
6625,training,20,43.11,03-06-2023,Qatar,Andrew White,24-11-1994
4634,picture,52,48.11,21-06-2022,Malaysia,Hannah Greene,22-02-1977
5803,buy,50,33.26,31-01-2023,Somalia,Samuel Lee,09-07-1983
2621,old,35,32.57,07-03-2023,Kenya,Kathy Young,08-09-1992
4785,situation,47,25.58,23-06-2022,Dominica,James Williams,11-05-2000
480,parent,34,17.40,24-12-2022,Cocos (Keeling) Islands,Devin King,10-09-1972
489,look,26,66.78,28-06-2022,Kenya,Margaret Ball,22-08-1975
3137,sing,11,20.74,25-11-2022,Bosnia and Herzegovina,Kelly Henson,13-10-1999
9692,whose,71,84.38,25-09-2022,Montserrat,Michael Douglas,07-05-1993
2708,sing,34,42.64,20-04-2023,French Polynesia,Makayla Howe,16-08-1956
2630,per,93,9.05,13-05-2023,Syrian Arab Republic,William Evans,04-06-1953
557,our,62,63.54,02-04-2023,Timor-Leste,John Armstrong,26-08-1950
3818,concern,7,59.02,08-07-2022,Wallis and Futuna,Jose Campbell,21-10-1965
7052,support,17,83.91,13-05-2023,Brazil,Jeremy Luna,08-05-1993
4145,resource,70,97.64,01-05-2023,New Caledonia,Mark Turner,15-09-1995
5499,nearly,56,76.12,15-02-2023,Libyan Arab Jamahiriya,Mark Escobar,04-10-1994
4715,Democrat,40,84.26,01-07-2022,Azerbaijan,Katie Larsen,21-12-1943
1427,central,29,42.95,01-08-2022,Maldives,Michelle Dean,14-07-2004
1272,above,66,75.32,09-06-2023,Tokelau,Taylor Gardner,03-06-1987
2868,meeting,5,7.72,08-02-2023,Taiwan,Veronica Kim,12-06-1977
9772,cell,3,34.31,17-01-2023,Uganda,Tracey Gutierrez DVM,17-08-1946
6731,owner,1,6.39,17-10-2022,United Kingdom,Benjamin Williams,10-07-1964
8502,guess,67,76.48,29-05-2023,Hong Kong,Lori Zhang,26-12-1946
4442,hundred,54,87.88,12-07-2022,Antigua and Barbuda,Dustin Harmon,09-02-1954
2700,offer,10,0.55,15-04-2023,Japan,Michelle Owens,30-03-1976
2205,manager,60,75.84,26-12-2022,Jersey,Lauren Hanson,06-04-1958
4996,including,73,28.70,07-06-2023,Singapore,Elizabeth Harrison,20-11-1977
9581,feel,1,41.76,13-04-2023,Senegal,Brooke Harris,30-11-2002
2927,can,69,5.74,10-09-2022,Niger,Rachel Fuller,29-01-1978
1317,argue,99,78.71,04-07-2022,Guatemala,Amy Morales,02-08-1994
4893,remain,93,1.92,29-05-2023,Martinique,Collin Ramsey,25-02-1962
4655,under,97,56.40,04-06-2023,Honduras,Janice Martinez,29-11-1979
4125,clear,42,48.16,29-03-2023,United States of America,Sara Hodges,22-06-1968
3672,hospital,29,29.74,08-02-2023,Uzbekistan,Erica Martinez,28-12-1975
3691,meet,48,53.66,09-03-2023,South Africa,Christopher Gilbert,24-04-1982
9342,plan,81,83.71,01-03-2023,Tuvalu,Karen Anderson,06-07-1998
3719,choice,43,47.51,06-05-2023,Qatar,Brian Alvarez,07-06-1970
9297,charge,100,98.14,22-05-2023,Russian Federation,Sydney Herrera,19-08-2003
881,process,45,76.54,13-04-2023,Niger,Andrew Moore,15-03-1976
1310,radio,64,9.11,29-05-2023,Niger,Kerry Lindsey,09-11-1993
2502,home,96,51.15,10-06-2023,Vanuatu,Barbara Rojas,18-01-1987
3044,structure,65,6.99,13-11-2022,Nigeria,Glenda Duran,03-05-1970
1584,reality,29,73.52,28-03-2023,Slovenia,Kristin Rodriguez,02-09-1963
1455,thousand,3,0.68,13-10-2022,Samoa,Charles Garcia,12-05-1960
5716,tax,68,70.86,20-06-2022,United States of America,Rebekah Riley,30-03-1954
7900,line,19,66.52,03-11-2022,Ecuador,Thomas Lopez,09-05-1999
7138,without,71,15.65,12-04-2023,Ecuador,Brandon Espinoza,19-05-1969
3827,purpose,85,97.25,21-10-2022,Malawi,Mr. Richard Glass,20-11-1982
9166,beyond,87,43.03,01-08-2022,Sao Tome and Principe,Jeffrey Acosta,21-05-1988
1713,need,79,30.06,09-01-2023,Greece,Jeremiah Watkins,23-11-1958
8304,table,75,19.49,26-01-2023,Colombia,Heather Flores,23-10-1954
6926,moment,4,68.92,28-08-2022,Afghanistan,Larry Marshall,16-08-1945
1430,ok,33,40.66,01-09-2022,El Salvador,Jeremy Flores,25-12-1949
6247,firm,74,71.58,02-06-2023,Indonesia,James Vega,11-07-1991
7933,thus,36,50.96,15-09-2022,Malawi,Joseph Madden,08-04-1990
2565,Democrat,2,21.89,11-01-2023,Guatemala,Barbara Richardson,09-03-1984
3058,present,3,5.73,14-11-2022,Bouvet Island (Bouvetoya),Sarah Herman,21-04-2004
7726,arrive,95,72.47,11-07-2022,Cyprus,Angela Parker,24-08-1962
6736,million,76,32.50,02-07-2022,Antarctica (the territory South of 60 deg S),Randy Barron,02-02-1977
1066,rather,79,53.47,13-03-2023,Barbados,Joan Stafford,23-12-1976
5070,among,35,66.98,18-08-2022,Tajikistan,Melissa Walker,08-08-1944
230,cultural,57,3.50,08-06-2023,Azerbaijan,James Jackson,16-11-1975
598,line,6,29.08,04-09-2022,China,Laura Hernandez,22-06-1993
6762,officer,28,96.83,10-12-2022,Algeria,Joseph Gomez,19-08-1966
4483,theory,91,31.72,08-11-2022,Cayman Islands,Angela Espinoza,11-01-1945
320,chair,55,70.83,09-01-2023,British Virgin Islands,April Day,03-03-1973
6938,trial,20,31.34,04-01-2023,Chad,Alexander Alexander,07-12-1997
3871,head,6,21.64,27-01-2023,Christmas Island,Anthony Evans,23-01-1954
8163,language,56,8.66,08-12-2022,Cyprus,Denise Cortez,26-12-1995
6141,avoid,74,43.66,23-04-2023,Greece,Kelly Wade,23-08-1964
7493,movie,76,62.71,01-07-2022,Niger,Kristen Wolfe,20-01-1969
9389,form,75,7.57,11-03-2023,Georgia,Nicholas Ward,22-01-1989
9586,administration,60,34.89,02-06-2023,Lebanon,Mr. Matthew Guerrero,04-04-1951
2130,watch,97,64.92,06-06-2023,Bahamas,Brian Diaz,17-03-1994
5057,tax,45,95.09,14-07-2022,Cyprus,Alexis Lopez,14-06-1997
8276,understand,46,49.88,01-02-2023,French Southern Territories,Kathleen Hayes,30-06-1998
9139,how,6,85.23,19-12-2022,Egypt,Jacob Martinez,17-03-1960
3645,must,90,91.51,08-04-2023,Denmark,Jason Bryan,10-09-1987
9557,finish,92,30.86,20-09-2022,Yemen,Catherine Williams,25-01-2001
9790,help,66,65.58,01-12-2022,Mexico,Mr. Curtis Chapman,07-10-1993
8741,up,4,19.14,28-02-2023,Denmark,Rebecca Johnson,08-07-1961
8897,impact,10,0.05,12-06-2022,French Polynesia,Jose Graves,18-07-1966
9029,shoulder,17,27.86,08-03-2023,Nauru,Andrea Austin,06-09-1967
5189,only,22,59.20,04-11-2022,British Indian Ocean Territory (Chagos Archipelago),Christine Ellison,22-11-1958
1125,scene,30,84.16,05-01-2023,Spain,Larry Sandoval,01-07-1952
2491,brother,29,93.71,08-06-2023,Netherlands,Brendan Berg,04-03-1943
3807,country,17,78.59,24-05-2023,Papua New Guinea,Robert Thomas,30-08-1968
8113,develop,92,4.68,12-04-2023,Honduras,Natasha Mcmahon,01-04-1987
325,hard,6,69.35,28-12-2022,Djibouti,Paul Mills,08-05-1981
3963,story,40,90.35,10-06-2022,Syrian Arab Republic,David Garrison,15-03-1993
2948,dream,17,68.55,26-10-2022,Jordan,Kenneth Rodriguez,21-09-1952
1043,indeed,34,8.61,05-08-2022,Netherlands Antilles,Amy Everett,25-02-1983
4784,sea,71,57.91,28-02-2023,Myanmar,Corey Carter,05-03-1977
6114,pay,86,83.54,25-12-2022,Cameroon,Brian Lopez,18-01-1993
8919,fill,34,32.50,14-01-2023,Iceland,Peter Harris,05-07-1954
3467,piece,10,22.00,08-10-2022,Uruguay,Holly Frazier,17-11-1952
5766,pick,70,11.58,05-03-2023,Norfolk Island,Christopher Bishop,22-02-1974
9502,keep,18,10.26,07-06-2023,Palau,William Smith,26-12-2003
456,center,54,76.54,17-05-2023,Turkmenistan,Joseph Wood,28-09-2001
7756,throughout,4,4.58,11-10-2022,Ghana,Gary Barry,10-10-1987
1136,speech,92,67.93,07-01-2023,Vanuatu,Veronica Warner,30-03-1999
8303,throughout,54,18.30,14-12-2022,Saint Helena,Eric Wiley,03-07-1973
9023,building,99,66.16,29-10-2022,Namibia,Benjamin Roberts,14-02-1995
